Fecha;A¤o;Mes;Dia;Sucursal;Cantidad;;;;;;
11/08/2018;2018;8;11;1005;126;;;;;;
12/08/2018;2018;8;12;1001;138;;;;;;
12/08/2018;2018;8;12;1002;138;;;;;;
12/08/2018;2018;8;12;1003;144;;;;;;
12/08/2018;2018;8;12;1004;156;;;;;;
12/08/2018;2018;8;12;1005;135;;;;;;
13/08/2018;2018;8;13;1001;70;;;;;;
13/08/2018;2018;8;13;1002;95;;;;;;
13/08/2018;2018;8;13;1003;83;;;;;;
13/08/2018;2018;8;13;1004;114;;;;;;
13/08/2018;2018;8;13;1005;68;;;;;;
14/08/2018;2018;8;14;1001;152;;;;;;
14/08/2018;2018;8;14;1002;168;;;;;;
14/08/2018;2018;8;14;1003;61;;;;;;
14/08/2018;2018;8;14;1004;137;;;;;;
14/08/2018;2018;8;14;1005;162;;;;;;
15/08/2018;2018;8;15;1001;171;;;;;;
15/08/2018;2018;8;15;1002;162;;;;;;
15/08/2018;2018;8;15;1003;124;;;;;;
15/08/2018;2018;8;15;1004;154;;;;;;
15/08/2018;2018;8;15;1005;55;;;;;;
16/08/2018;2018;8;16;1001;85;;;;;;
16/08/2018;2018;8;16;1002;87;;;;;;
16/08/2018;2018;8;16;1003;108;;;;;;
16/08/2018;2018;8;16;1004;170;;;;;;
16/08/2018;2018;8;16;1005;121;;;;;;
17/08/2018;2018;8;17;1001;66;;;;;;
17/08/2018;2018;8;17;1002;92;;;;;;
17/08/2018;2018;8;17;1003;105;;;;;;
17/08/2018;2018;8;17;1004;62;;;;;;
17/08/2018;2018;8;17;1005;141;;;;;;
18/08/2018;2018;8;18;1001;98;;;;;;
18/08/2018;2018;8;18;1002;175;;;;;;
18/08/2018;2018;8;18;1003;105;;;;;;
18/08/2018;2018;8;18;1004;95;;;;;;
18/08/2018;2018;8;18;1005;170;;;;;;
19/08/2018;2018;8;19;1001;155;;;;;;
19/08/2018;2018;8;19;1002;66;;;;;;
19/08/2018;2018;8;19;1003;161;;;;;;
19/08/2018;2018;8;19;1004;171;;;;;;
19/08/2018;2018;8;19;1005;67;;;;;;
20/08/2018;2018;8;20;1001;157;;;;;;
20/08/2018;2018;8;20;1002;108;;;;;;
20/08/2018;2018;8;20;1003;156;;;;;;
20/08/2018;2018;8;20;1004;167;;;;;;
20/08/2018;2018;8;20;1005;178;;;;;;
21/08/2018;2018;8;21;1001;145;;;;;;
21/08/2018;2018;8;21;1002;83;;;;;;
21/08/2018;2018;8;21;1003;70;;;;;;
21/08/2018;2018;8;21;1004;109;;;;;;
21/08/2018;2018;8;21;1005;86;;;;;;
22/08/2018;2018;8;22;1001;55;;;;;;
22/08/2018;2018;8;22;1002;102;;;;;;
22/08/2018;2018;8;22;1003;130;;;;;;
22/08/2018;2018;8;22;1004;143;;;;;;
22/08/2018;2018;8;22;1005;172;;;;;;
23/08/2018;2018;8;23;1001;125;;;;;;
23/08/2018;2018;8;23;1002;162;;;;;;
23/08/2018;2018;8;23;1003;116;;;;;;
23/08/2018;2018;8;23;1004;68;;;;;;
23/08/2018;2018;8;23;1005;128;;;;;;
24/08/2018;2018;8;24;1001;110;;;;;;
24/08/2018;2018;8;24;1002;147;;;;;;
24/08/2018;2018;8;24;1003;97;;;;;;
24/08/2018;2018;8;24;1004;154;;;;;;
24/08/2018;2018;8;24;1005;176;;;;;;
25/08/2018;2018;8;25;1001;58;;;;;;
25/08/2018;2018;8;25;1002;139;;;;;;
25/08/2018;2018;8;25;1003;141;;;;;;
25/08/2018;2018;8;25;1004;60;;;;;;
25/08/2018;2018;8;25;1005;127;;;;;;
26/08/2018;2018;8;26;1001;131;;;;;;
26/08/2018;2018;8;26;1002;62;;;;;;
26/08/2018;2018;8;26;1003;176;;;;;;
26/08/2018;2018;8;26;1004;55;;;;;;
26/08/2018;2018;8;26;1005;120;;;;;;
27/08/2018;2018;8;27;1001;153;;;;;;
27/08/2018;2018;8;27;1002;103;;;;;;
27/08/2018;2018;8;27;1003;101;;;;;;
27/08/2018;2018;8;27;1004;117;;;;;;
27/08/2018;2018;8;27;1005;165;;;;;;
28/08/2018;2018;8;28;1001;83;;;;;;
28/08/2018;2018;8;28;1002;93;;;;;;
28/08/2018;2018;8;28;1003;79;;;;;;
28/08/2018;2018;8;28;1004;134;;;;;;
28/08/2018;2018;8;28;1005;178;;;;;;
29/08/2018;2018;8;29;1001;77;;;;;;
29/08/2018;2018;8;29;1002;136;;;;;;
29/08/2018;2018;8;29;1003;126;;;;;;
29/08/2018;2018;8;29;1004;172;;;;;;
29/08/2018;2018;8;29;1005;132;;;;;;
30/08/2018;2018;8;30;1001;126;;;;;;
30/08/2018;2018;8;30;1002;134;;;;;;
30/08/2018;2018;8;30;1003;57;;;;;;
30/08/2018;2018;8;30;1004;77;;;;;;
30/08/2018;2018;8;30;1005;145;;;;;;
31/08/2018;2018;8;31;1001;169;;;;;;
31/08/2018;2018;8;31;1002;151;;;;;;
31/08/2018;2018;8;31;1003;115;;;;;;
31/08/2018;2018;8;31;1004;69;;;;;;
31/08/2018;2018;8;31;1005;150;;;;;;
1/09/2018;2018;9;1;1001;124;;;;;;
1/09/2018;2018;9;1;1002;172;;;;;;
1/09/2018;2018;9;1;1003;137;;;;;;
1/09/2018;2018;9;1;1004;104;;;;;;
1/09/2018;2018;9;1;1005;127;;;;;;
2/09/2018;2018;9;2;1001;58;;;;;;
2/09/2018;2018;9;2;1002;137;;;;;;
2/09/2018;2018;9;2;1003;177;;;;;;
2/09/2018;2018;9;2;1004;80;;;;;;
2/09/2018;2018;9;2;1005;82;;;;;;
3/09/2018;2018;9;3;1001;165;;;;;;
3/09/2018;2018;9;3;1002;67;;;;;;
3/09/2018;2018;9;3;1003;78;;;;;;
3/09/2018;2018;9;3;1004;79;;;;;;
3/09/2018;2018;9;3;1005;109;;;;;;
4/09/2018;2018;9;4;1001;69;;;;;;
4/09/2018;2018;9;4;1002;117;;;;;;
4/09/2018;2018;9;4;1003;77;;;;;;
4/09/2018;2018;9;4;1004;165;;;;;;
4/09/2018;2018;9;4;1005;95;;;;;;
5/09/2018;2018;9;5;1001;127;;;;;;
5/09/2018;2018;9;5;1002;59;;;;;;
5/09/2018;2018;9;5;1003;84;;;;;;
5/09/2018;2018;9;5;1004;176;;;;;;
5/09/2018;2018;9;5;1005;173;;;;;;
6/09/2018;2018;9;6;1001;70;;;;;;
6/09/2018;2018;9;6;1002;81;;;;;;
6/09/2018;2018;9;6;1003;57;;;;;;
6/09/2018;2018;9;6;1004;60;;;;;;
6/09/2018;2018;9;6;1005;173;;;;;;
7/09/2018;2018;9;7;1001;100;;;;;;
7/09/2018;2018;9;7;1002;137;;;;;;
7/09/2018;2018;9;7;1003;141;;;;;;
7/09/2018;2018;9;7;1004;154;;;;;;
7/09/2018;2018;9;7;1005;90;;;;;;
8/09/2018;2018;9;8;1001;93;;;;;;
8/09/2018;2018;9;8;1002;159;;;;;;
8/09/2018;2018;9;8;1003;52;;;;;;
8/09/2018;2018;9;8;1004;91;;;;;;
8/09/2018;2018;9;8;1005;52;;;;;;
9/09/2018;2018;9;9;1001;161;;;;;;
9/09/2018;2018;9;9;1002;160;;;;;;
9/09/2018;2018;9;9;1003;62;;;;;;
9/09/2018;2018;9;9;1004;163;;;;;;
9/09/2018;2018;9;9;1005;118;;;;;;
10/09/2018;2018;9;10;1001;108;;;;;;
10/09/2018;2018;9;10;1002;165;;;;;;
10/09/2018;2018;9;10;1003;128;;;;;;
10/09/2018;2018;9;10;1004;130;;;;;;
10/09/2018;2018;9;10;1005;140;;;;;;
11/09/2018;2018;9;11;1001;148;;;;;;
11/09/2018;2018;9;11;1002;140;;;;;;
11/09/2018;2018;9;11;1003;144;;;;;;
11/09/2018;2018;9;11;1004;141;;;;;;
11/09/2018;2018;9;11;1005;137;;;;;;
12/09/2018;2018;9;12;1001;114;;;;;;
12/09/2018;2018;9;12;1002;121;;;;;;
12/09/2018;2018;9;12;1003;127;;;;;;
12/09/2018;2018;9;12;1004;160;;;;;;
12/09/2018;2018;9;12;1005;108;;;;;;
13/09/2018;2018;9;13;1001;90;;;;;;
13/09/2018;2018;9;13;1002;164;;;;;;
13/09/2018;2018;9;13;1003;159;;;;;;
13/09/2018;2018;9;13;1004;164;;;;;;
13/09/2018;2018;9;13;1005;108;;;;;;
14/09/2018;2018;9;14;1001;148;;;;;;
14/09/2018;2018;9;14;1002;156;;;;;;
14/09/2018;2018;9;14;1003;168;;;;;;
14/09/2018;2018;9;14;1004;127;;;;;;
14/09/2018;2018;9;14;1005;132;;;;;;
15/09/2018;2018;9;15;1001;71;;;;;;
15/09/2018;2018;9;15;1002;84;;;;;;
15/09/2018;2018;9;15;1003;176;;;;;;
15/09/2018;2018;9;15;1004;149;;;;;;
15/09/2018;2018;9;15;1005;151;;;;;;
16/09/2018;2018;9;16;1001;103;;;;;;
16/09/2018;2018;9;16;1002;117;;;;;;
16/09/2018;2018;9;16;1003;77;;;;;;
16/09/2018;2018;9;16;1004;62;;;;;;
16/09/2018;2018;9;16;1005;134;;;;;;
17/09/2018;2018;9;17;1001;52;;;;;;
17/09/2018;2018;9;17;1002;140;;;;;;
17/09/2018;2018;9;17;1003;128;;;;;;
17/09/2018;2018;9;17;1004;79;;;;;;
17/09/2018;2018;9;17;1005;86;;;;;;
18/09/2018;2018;9;18;1001;108;;;;;;
18/09/2018;2018;9;18;1002;172;;;;;;
18/09/2018;2018;9;18;1003;109;;;;;;
18/09/2018;2018;9;18;1004;100;;;;;;
18/09/2018;2018;9;18;1005;121;;;;;;
19/09/2018;2018;9;19;1001;103;;;;;;
19/09/2018;2018;9;19;1002;86;;;;;;
19/09/2018;2018;9;19;1003;117;;;;;;
19/09/2018;2018;9;19;1004;61;;;;;;
19/09/2018;2018;9;19;1005;55;;;;;;
20/09/2018;2018;9;20;1001;179;;;;;;
20/09/2018;2018;9;20;1002;90;;;;;;
20/09/2018;2018;9;20;1003;164;;;;;;
20/09/2018;2018;9;20;1004;84;;;;;;
20/09/2018;2018;9;20;1005;101;;;;;;
21/09/2018;2018;9;21;1001;126;;;;;;
21/09/2018;2018;9;21;1002;143;;;;;;
21/09/2018;2018;9;21;1003;163;;;;;;
21/09/2018;2018;9;21;1004;132;;;;;;
21/09/2018;2018;9;21;1005;58;;;;;;
22/09/2018;2018;9;22;1001;91;;;;;;
22/09/2018;2018;9;22;1002;70;;;;;;
22/09/2018;2018;9;22;1003;50;;;;;;
22/09/2018;2018;9;22;1004;152;;;;;;
22/09/2018;2018;9;22;1005;78;;;;;;
23/09/2018;2018;9;23;1001;136;;;;;;
23/09/2018;2018;9;23;1002;76;;;;;;
23/09/2018;2018;9;23;1003;151;;;;;;
23/09/2018;2018;9;23;1004;152;;;;;;
23/09/2018;2018;9;23;1005;156;;;;;;
24/09/2018;2018;9;24;1001;117;;;;;;
24/09/2018;2018;9;24;1002;158;;;;;;
24/09/2018;2018;9;24;1003;129;;;;;;
24/09/2018;2018;9;24;1004;144;;;;;;
24/09/2018;2018;9;24;1005;119;;;;;;
25/09/2018;2018;9;25;1001;154;;;;;;
25/09/2018;2018;9;25;1002;62;;;;;;
25/09/2018;2018;9;25;1003;95;;;;;;
25/09/2018;2018;9;25;1004;113;;;;;;
25/09/2018;2018;9;25;1005;133;;;;;;
26/09/2018;2018;9;26;1001;72;;;;;;
26/09/2018;2018;9;26;1002;171;;;;;;
26/09/2018;2018;9;26;1003;112;;;;;;
26/09/2018;2018;9;26;1004;155;;;;;;
26/09/2018;2018;9;26;1005;102;;;;;;
27/09/2018;2018;9;27;1001;99;;;;;;
27/09/2018;2018;9;27;1002;121;;;;;;
27/09/2018;2018;9;27;1003;158;;;;;;
27/09/2018;2018;9;27;1004;151;;;;;;
27/09/2018;2018;9;27;1005;71;;;;;;
28/09/2018;2018;9;28;1001;128;;;;;;
28/09/2018;2018;9;28;1002;70;;;;;;
28/09/2018;2018;9;28;1003;141;;;;;;
28/09/2018;2018;9;28;1004;167;;;;;;
28/09/2018;2018;9;28;1005;100;;;;;;
29/09/2018;2018;9;29;1001;81;;;;;;
29/09/2018;2018;9;29;1002;138;;;;;;
29/09/2018;2018;9;29;1003;156;;;;;;
29/09/2018;2018;9;29;1004;160;;;;;;
29/09/2018;2018;9;29;1005;64;;;;;;
30/09/2018;2018;9;30;1001;70;;;;;;
30/09/2018;2018;9;30;1002;160;;;;;;
30/09/2018;2018;9;30;1003;54;;;;;;
30/09/2018;2018;9;30;1004;71;;;;;;
30/09/2018;2018;9;30;1005;50;;;;;;
1/10/2018;2018;10;1;1001;110;;;;;;
1/10/2018;2018;10;1;1002;81;;;;;;
1/10/2018;2018;10;1;1003;115;;;;;;
1/10/2018;2018;10;1;1004;113;;;;;;
1/10/2018;2018;10;1;1005;147;;;;;;
2/10/2018;2018;10;2;1001;97;;;;;;
2/10/2018;2018;10;2;1002;64;;;;;;
2/10/2018;2018;10;2;1003;114;;;;;;
2/10/2018;2018;10;2;1004;81;;;;;;
2/10/2018;2018;10;2;1005;127;;;;;;
3/10/2018;2018;10;3;1001;114;;;;;;
3/10/2018;2018;10;3;1002;68;;;;;;
3/10/2018;2018;10;3;1003;119;;;;;;
3/10/2018;2018;10;3;1004;103;;;;;;
3/10/2018;2018;10;3;1005;61;;;;;;
4/10/2018;2018;10;4;1001;159;;;;;;
4/10/2018;2018;10;4;1002;67;;;;;;
4/10/2018;2018;10;4;1003;174;;;;;;
4/10/2018;2018;10;4;1004;64;;;;;;
4/10/2018;2018;10;4;1005;166;;;;;;
5/10/2018;2018;10;5;1001;88;;;;;;
5/10/2018;2018;10;5;1002;176;;;;;;
5/10/2018;2018;10;5;1003;141;;;;;;
5/10/2018;2018;10;5;1004;109;;;;;;
5/10/2018;2018;10;5;1005;114;;;;;;
6/10/2018;2018;10;6;1001;50;;;;;;
6/10/2018;2018;10;6;1002;60;;;;;;
6/10/2018;2018;10;6;1003;149;;;;;;
6/10/2018;2018;10;6;1004;84;;;;;;
6/10/2018;2018;10;6;1005;113;;;;;;
7/10/2018;2018;10;7;1001;140;;;;;;
7/10/2018;2018;10;7;1002;106;;;;;;
7/10/2018;2018;10;7;1003;127;;;;;;
7/10/2018;2018;10;7;1004;108;;;;;;
7/10/2018;2018;10;7;1005;124;;;;;;
8/10/2018;2018;10;8;1001;112;;;;;;
8/10/2018;2018;10;8;1002;53;;;;;;
8/10/2018;2018;10;8;1003;89;;;;;;
8/10/2018;2018;10;8;1004;81;;;;;;
8/10/2018;2018;10;8;1005;61;;;;;;
9/10/2018;2018;10;9;1001;156;;;;;;
9/10/2018;2018;10;9;1002;177;;;;;;
9/10/2018;2018;10;9;1003;169;;;;;;
9/10/2018;2018;10;9;1004;72;;;;;;
9/10/2018;2018;10;9;1005;163;;;;;;
10/10/2018;2018;10;10;1001;157;;;;;;
10/10/2018;2018;10;10;1002;139;;;;;;
10/10/2018;2018;10;10;1003;180;;;;;;
10/10/2018;2018;10;10;1004;159;;;;;;
10/10/2018;2018;10;10;1005;158;;;;;;
11/10/2018;2018;10;11;1001;104;;;;;;
11/10/2018;2018;10;11;1002;80;;;;;;
11/10/2018;2018;10;11;1003;69;;;;;;
11/10/2018;2018;10;11;1004;179;;;;;;
11/10/2018;2018;10;11;1005;165;;;;;;
12/10/2018;2018;10;12;1001;135;;;;;;
12/10/2018;2018;10;12;1002;57;;;;;;
12/10/2018;2018;10;12;1003;124;;;;;;
12/10/2018;2018;10;12;1004;145;;;;;;
12/10/2018;2018;10;12;1005;139;;;;;;
13/10/2018;2018;10;13;1001;114;;;;;;
13/10/2018;2018;10;13;1002;122;;;;;;
13/10/2018;2018;10;13;1003;167;;;;;;
13/10/2018;2018;10;13;1004;120;;;;;;
13/10/2018;2018;10;13;1005;180;;;;;;
14/10/2018;2018;10;14;1001;153;;;;;;
14/10/2018;2018;10;14;1002;150;;;;;;
14/10/2018;2018;10;14;1003;167;;;;;;
14/10/2018;2018;10;14;1004;63;;;;;;
14/10/2018;2018;10;14;1005;88;;;;;;
15/10/2018;2018;10;15;1001;137;;;;;;
15/10/2018;2018;10;15;1002;118;;;;;;
15/10/2018;2018;10;15;1003;104;;;;;;
15/10/2018;2018;10;15;1004;109;;;;;;
15/10/2018;2018;10;15;1005;139;;;;;;
16/10/2018;2018;10;16;1001;168;;;;;;
16/10/2018;2018;10;16;1002;109;;;;;;
16/10/2018;2018;10;16;1003;148;;;;;;
16/10/2018;2018;10;16;1004;78;;;;;;
16/10/2018;2018;10;16;1005;169;;;;;;
17/10/2018;2018;10;17;1001;107;;;;;;
17/10/2018;2018;10;17;1002;142;;;;;;
17/10/2018;2018;10;17;1003;103;;;;;;
17/10/2018;2018;10;17;1004;174;;;;;;
17/10/2018;2018;10;17;1005;114;;;;;;
18/10/2018;2018;10;18;1001;104;;;;;;
18/10/2018;2018;10;18;1002;179;;;;;;
18/10/2018;2018;10;18;1003;117;;;;;;
18/10/2018;2018;10;18;1004;99;;;;;;
18/10/2018;2018;10;18;1005;58;;;;;;
19/10/2018;2018;10;19;1001;94;;;;;;
19/10/2018;2018;10;19;1002;76;;;;;;
19/10/2018;2018;10;19;1003;124;;;;;;
19/10/2018;2018;10;19;1004;84;;;;;;
19/10/2018;2018;10;19;1005;175;;;;;;
20/10/2018;2018;10;20;1001;104;;;;;;
20/10/2018;2018;10;20;1002;168;;;;;;
20/10/2018;2018;10;20;1003;110;;;;;;
20/10/2018;2018;10;20;1004;145;;;;;;
20/10/2018;2018;10;20;1005;92;;;;;;
21/10/2018;2018;10;21;1001;176;;;;;;
21/10/2018;2018;10;21;1002;177;;;;;;
21/10/2018;2018;10;21;1003;145;;;;;;
21/10/2018;2018;10;21;1004;105;;;;;;
21/10/2018;2018;10;21;1005;148;;;;;;
22/10/2018;2018;10;22;1001;64;;;;;;
22/10/2018;2018;10;22;1002;81;;;;;;
22/10/2018;2018;10;22;1003;54;;;;;;
22/10/2018;2018;10;22;1004;171;;;;;;
22/10/2018;2018;10;22;1005;166;;;;;;
23/10/2018;2018;10;23;1001;144;;;;;;
23/10/2018;2018;10;23;1002;82;;;;;;
23/10/2018;2018;10;23;1003;142;;;;;;
23/10/2018;2018;10;23;1004;130;;;;;;
23/10/2018;2018;10;23;1005;64;;;;;;
24/10/2018;2018;10;24;1001;134;;;;;;
24/10/2018;2018;10;24;1002;180;;;;;;
24/10/2018;2018;10;24;1003;176;;;;;;
24/10/2018;2018;10;24;1004;123;;;;;;
24/10/2018;2018;10;24;1005;90;;;;;;
25/10/2018;2018;10;25;1001;105;;;;;;
25/10/2018;2018;10;25;1002;67;;;;;;
25/10/2018;2018;10;25;1003;61;;;;;;
25/10/2018;2018;10;25;1004;178;;;;;;
25/10/2018;2018;10;25;1005;83;;;;;;
26/10/2018;2018;10;26;1001;155;;;;;;
26/10/2018;2018;10;26;1002;147;;;;;;
26/10/2018;2018;10;26;1003;62;;;;;;
26/10/2018;2018;10;26;1004;95;;;;;;
26/10/2018;2018;10;26;1005;117;;;;;;
27/10/2018;2018;10;27;1001;161;;;;;;
27/10/2018;2018;10;27;1002;164;;;;;;
27/10/2018;2018;10;27;1003;107;;;;;;
27/10/2018;2018;10;27;1004;131;;;;;;
27/10/2018;2018;10;27;1005;151;;;;;;
28/10/2018;2018;10;28;1001;79;;;;;;
28/10/2018;2018;10;28;1002;105;;;;;;
28/10/2018;2018;10;28;1003;63;;;;;;
28/10/2018;2018;10;28;1004;95;;;;;;
28/10/2018;2018;10;28;1005;179;;;;;;
29/10/2018;2018;10;29;1001;111;;;;;;
29/10/2018;2018;10;29;1002;121;;;;;;
29/10/2018;2018;10;29;1003;114;;;;;;
29/10/2018;2018;10;29;1004;106;;;;;;
29/10/2018;2018;10;29;1005;94;;;;;;
30/10/2018;2018;10;30;1001;168;;;;;;
30/10/2018;2018;10;30;1002;68;;;;;;
30/10/2018;2018;10;30;1003;122;;;;;;
30/10/2018;2018;10;30;1004;173;;;;;;
30/10/2018;2018;10;30;1005;150;;;;;;
31/10/2018;2018;10;31;1001;156;;;;;;
31/10/2018;2018;10;31;1002;86;;;;;;
31/10/2018;2018;10;31;1003;121;;;;;;
31/10/2018;2018;10;31;1004;70;;;;;;
31/10/2018;2018;10;31;1005;56;;;;;;
1/11/2018;2018;11;1;1001;124;;;;;;
1/11/2018;2018;11;1;1002;64;;;;;;
1/11/2018;2018;11;1;1003;127;;;;;;
1/11/2018;2018;11;1;1004;147;;;;;;
1/11/2018;2018;11;1;1005;71;;;;;;
2/11/2018;2018;11;2;1001;134;;;;;;
2/11/2018;2018;11;2;1002;67;;;;;;
2/11/2018;2018;11;2;1003;91;;;;;;
2/11/2018;2018;11;2;1004;116;;;;;;
2/11/2018;2018;11;2;1005;164;;;;;;
3/11/2018;2018;11;3;1001;75;;;;;;
3/11/2018;2018;11;3;1002;80;;;;;;
3/11/2018;2018;11;3;1003;107;;;;;;
3/11/2018;2018;11;3;1004;173;;;;;;
3/11/2018;2018;11;3;1005;66;;;;;;
4/11/2018;2018;11;4;1001;85;;;;;;
4/11/2018;2018;11;4;1002;173;;;;;;
4/11/2018;2018;11;4;1003;86;;;;;;
4/11/2018;2018;11;4;1004;95;;;;;;
4/11/2018;2018;11;4;1005;113;;;;;;
5/11/2018;2018;11;5;1001;144;;;;;;
5/11/2018;2018;11;5;1002;74;;;;;;
5/11/2018;2018;11;5;1003;50;;;;;;
5/11/2018;2018;11;5;1004;51;;;;;;
5/11/2018;2018;11;5;1005;112;;;;;;
6/11/2018;2018;11;6;1001;75;;;;;;
6/11/2018;2018;11;6;1002;135;;;;;;
6/11/2018;2018;11;6;1003;114;;;;;;
6/11/2018;2018;11;6;1004;148;;;;;;
6/11/2018;2018;11;6;1005;86;;;;;;
7/11/2018;2018;11;7;1001;179;;;;;;
7/11/2018;2018;11;7;1002;84;;;;;;
7/11/2018;2018;11;7;1003;99;;;;;;
7/11/2018;2018;11;7;1004;59;;;;;;
7/11/2018;2018;11;7;1005;76;;;;;;
8/11/2018;2018;11;8;1001;157;;;;;;
8/11/2018;2018;11;8;1002;64;;;;;;
8/11/2018;2018;11;8;1003;138;;;;;;
8/11/2018;2018;11;8;1004;112;;;;;;
8/11/2018;2018;11;8;1005;144;;;;;;
9/11/2018;2018;11;9;1001;129;;;;;;
9/11/2018;2018;11;9;1002;66;;;;;;
9/11/2018;2018;11;9;1003;178;;;;;;
9/11/2018;2018;11;9;1004;59;;;;;;
9/11/2018;2018;11;9;1005;65;;;;;;
10/11/2018;2018;11;10;1001;119;;;;;;
10/11/2018;2018;11;10;1002;132;;;;;;
10/11/2018;2018;11;10;1003;165;;;;;;
10/11/2018;2018;11;10;1004;84;;;;;;
10/11/2018;2018;11;10;1005;109;;;;;;
11/11/2018;2018;11;11;1001;171;;;;;;
11/11/2018;2018;11;11;1002;89;;;;;;
11/11/2018;2018;11;11;1003;81;;;;;;
11/11/2018;2018;11;11;1004;61;;;;;;
11/11/2018;2018;11;11;1005;119;;;;;;
12/11/2018;2018;11;12;1001;74;;;;;;
12/11/2018;2018;11;12;1002;132;;;;;;
12/11/2018;2018;11;12;1003;108;;;;;;
12/11/2018;2018;11;12;1004;127;;;;;;
12/11/2018;2018;11;12;1005;131;;;;;;
13/11/2018;2018;11;13;1001;63;;;;;;
13/11/2018;2018;11;13;1002;57;;;;;;
13/11/2018;2018;11;13;1003;144;;;;;;
13/11/2018;2018;11;13;1004;82;;;;;;
13/11/2018;2018;11;13;1005;164;;;;;;
14/11/2018;2018;11;14;1001;166;;;;;;
14/11/2018;2018;11;14;1002;61;;;;;;
14/11/2018;2018;11;14;1003;100;;;;;;
14/11/2018;2018;11;14;1004;130;;;;;;
14/11/2018;2018;11;14;1005;133;;;;;;
15/11/2018;2018;11;15;1001;176;;;;;;
15/11/2018;2018;11;15;1002;68;;;;;;
15/11/2018;2018;11;15;1003;101;;;;;;
15/11/2018;2018;11;15;1004;140;;;;;;
15/11/2018;2018;11;15;1005;51;;;;;;
16/11/2018;2018;11;16;1001;89;;;;;;
16/11/2018;2018;11;16;1002;122;;;;;;
16/11/2018;2018;11;16;1003;158;;;;;;
16/11/2018;2018;11;16;1004;86;;;;;;
16/11/2018;2018;11;16;1005;135;;;;;;
17/11/2018;2018;11;17;1001;135;;;;;;
17/11/2018;2018;11;17;1002;76;;;;;;
17/11/2018;2018;11;17;1003;126;;;;;;
17/11/2018;2018;11;17;1004;97;;;;;;
17/11/2018;2018;11;17;1005;147;;;;;;
18/11/2018;2018;11;18;1001;163;;;;;;
18/11/2018;2018;11;18;1002;115;;;;;;
18/11/2018;2018;11;18;1003;64;;;;;;
18/11/2018;2018;11;18;1004;161;;;;;;
18/11/2018;2018;11;18;1005;55;;;;;;
19/11/2018;2018;11;19;1001;93;;;;;;
19/11/2018;2018;11;19;1002;147;;;;;;
19/11/2018;2018;11;19;1003;91;;;;;;
19/11/2018;2018;11;19;1004;72;;;;;;
19/11/2018;2018;11;19;1005;121;;;;;;
20/11/2018;2018;11;20;1001;124;;;;;;
20/11/2018;2018;11;20;1002;53;;;;;;
20/11/2018;2018;11;20;1003;93;;;;;;
20/11/2018;2018;11;20;1004;61;;;;;;
20/11/2018;2018;11;20;1005;146;;;;;;
21/11/2018;2018;11;21;1001;132;;;;;;
21/11/2018;2018;11;21;1002;140;;;;;;
21/11/2018;2018;11;21;1003;50;;;;;;
21/11/2018;2018;11;21;1004;58;;;;;;
21/11/2018;2018;11;21;1005;123;;;;;;
22/11/2018;2018;11;22;1001;111;;;;;;
22/11/2018;2018;11;22;1002;64;;;;;;
22/11/2018;2018;11;22;1003;78;;;;;;
22/11/2018;2018;11;22;1004;157;;;;;;
22/11/2018;2018;11;22;1005;110;;;;;;
23/11/2018;2018;11;23;1001;95;;;;;;
23/11/2018;2018;11;23;1002;136;;;;;;
23/11/2018;2018;11;23;1003;173;;;;;;
23/11/2018;2018;11;23;1004;149;;;;;;
23/11/2018;2018;11;23;1005;149;;;;;;
24/11/2018;2018;11;24;1001;119;;;;;;
24/11/2018;2018;11;24;1002;133;;;;;;
24/11/2018;2018;11;24;1003;50;;;;;;
24/11/2018;2018;11;24;1004;50;;;;;;
24/11/2018;2018;11;24;1005;122;;;;;;
25/11/2018;2018;11;25;1001;94;;;;;;
25/11/2018;2018;11;25;1002;122;;;;;;
25/11/2018;2018;11;25;1003;88;;;;;;
25/11/2018;2018;11;25;1004;100;;;;;;
25/11/2018;2018;11;25;1005;179;;;;;;
26/11/2018;2018;11;26;1001;172;;;;;;
26/11/2018;2018;11;26;1002;162;;;;;;
26/11/2018;2018;11;26;1003;66;;;;;;
26/11/2018;2018;11;26;1004;87;;;;;;
26/11/2018;2018;11;26;1005;141;;;;;;
27/11/2018;2018;11;27;1001;124;;;;;;
27/11/2018;2018;11;27;1002;95;;;;;;
27/11/2018;2018;11;27;1003;162;;;;;;
27/11/2018;2018;11;27;1004;110;;;;;;
27/11/2018;2018;11;27;1005;178;;;;;;
28/11/2018;2018;11;28;1001;175;;;;;;
28/11/2018;2018;11;28;1002;106;;;;;;
28/11/2018;2018;11;28;1003;159;;;;;;
28/11/2018;2018;11;28;1004;122;;;;;;
28/11/2018;2018;11;28;1005;72;;;;;;
29/11/2018;2018;11;29;1001;146;;;;;;
29/11/2018;2018;11;29;1002;164;;;;;;
29/11/2018;2018;11;29;1003;150;;;;;;
29/11/2018;2018;11;29;1004;55;;;;;;
29/11/2018;2018;11;29;1005;84;;;;;;
30/11/2018;2018;11;30;1001;130;;;;;;
30/11/2018;2018;11;30;1002;166;;;;;;
30/11/2018;2018;11;30;1003;102;;;;;;
30/11/2018;2018;11;30;1004;116;;;;;;
30/11/2018;2018;11;30;1005;85;;;;;;
1/12/2018;2018;12;1;1001;135;;;;;;
1/12/2018;2018;12;1;1002;55;;;;;;
